report_id,district,soil_type_declared,area_acres,ph_mean,ph_range_low,ph_range_high,ph_confidence_pct,nitrogen_level,nitrogen_confidence_pct,potassium_level,potassium_confidence_pct,phosphorus_level,organic_carbon_level,organic_carbon_confidence_pct,overall_confidence_pct,elevation_m,terrain_slope_pct,report_type
2256,Vellore,Red Loam,7.67,7.4,7.15,7.65,90.3,Medium,59.9,Low,37.7,Not available (SoilGrids does not model phosphorus),Low,35.4,55.8,545.9,1.8,preliminary
2257,Nilgiris,Alluvial Clay,7.9,6.4,6.15,6.65,88.3,Medium,70.3,Medium,45.1,Not available (SoilGrids does not model phosphorus),High,36.3,60.0,579.9,6.8,preliminary
2258,Thanjavur,Black Cotton Soil,9.59,6.5,6.25,6.75,88.2,Medium,62.8,Medium,40.6,Not available (SoilGrids does not model phosphorus),Low,55.3,61.7,401.2,4.3,preliminary
2259,Kovilpatti,Coastal Alluvial,2.4,7.0,6.75,7.25,83.5,Medium,66.7,Low,39.7,Not available (SoilGrids does not model phosphorus),High,35.3,56.3,283.1,0.9,preliminary
2260,Krishnagiri,Black Cotton Soil,6.75,7.14,6.89,7.39,87.5,Medium,62.8,Low,45.4,Not available (SoilGrids does not model phosphorus),Medium,46.8,60.6,527.7,2.2,preliminary
2261,Coimbatore,Lateritic Hill Soil,5.11,7.15,6.9,7.4,88.0,Medium,60.1,Medium,30.3,Not available (SoilGrids does not model phosphorus),Medium,43.4,55.4,98.7,0.2,preliminary
2262,Tirunelveli,Red Sandy Loam,3.83,6.84,6.59,7.09,91.5,Medium,63.7,Medium,54.1,Not available (SoilGrids does not model phosphorus),Medium,60.0,67.3,194.1,1.0,preliminary
2263,Krishnagiri,Alluvial Clay,1.59,6.48,6.23,6.73,86.2,Medium,57.7,Low,58.5,Not available (SoilGrids does not model phosphorus),High,47.6,62.5,646.1,7.2,preliminary
2264,Nagapattinam,Red Sandy Loam,6.9,6.66,6.41,6.91,89.3,High,46.3,Medium,52.2,Not available (SoilGrids does not model phosphorus),Low,32.5,55.1,499.2,2.8,preliminary
2265,Vellore,Lateritic Hill Soil,3.4,7.86,7.61,8.11,86.8,High,61.1,Medium,44.6,Not available (SoilGrids does not model phosphorus),Low,47.8,60.1,438.8,3.4,preliminary
2266,Vellore,Lateritic Hill Soil,2.45,7.02,6.77,7.27,91.1,Medium,51.0,High,40.0,Not available (SoilGrids does not model phosphorus),Low,42.9,56.2,231.2,0.6,preliminary
2267,Trichy,Black Clay Loam,7.23,6.78,6.53,7.03,86.7,High,46.4,Medium,45.9,Not available (SoilGrids does not model phosphorus),Low,34.6,53.4,23.7,0.2,preliminary
2268,Tirunelveli,Alluvial Clay,1.65,6.77,6.52,7.02,86.0,Low,64.0,High,65.9,Not available (SoilGrids does not model phosphorus),Low,50.1,66.5,626.7,0.6,preliminary
2269,Madurai,Red Sandy Loam,4.75,6.27,6.02,6.52,90.5,Medium,47.7,Medium,61.5,Not available (SoilGrids does not model phosphorus),Medium,42.2,60.5,677.9,3.7,preliminary
2270,Kovilpatti,Red Loam,9.5,6.67,6.42,6.92,85.5,Low,60.8,High,53.9,Not available (SoilGrids does not model phosphorus),High,47.6,62.0,629.9,0.4,preliminary
2271,Thanjavur,Red Loam,1.9,6.76,6.51,7.01,88.5,High,49.6,Medium,68.6,Not available (SoilGrids does not model phosphorus),Medium,50.0,64.2,738.9,2.4,preliminary
2272,Nagapattinam,Red Loam,2.54,6.81,6.56,7.06,87.7,High,61.6,Medium,51.1,Not available (SoilGrids does not model phosphorus),High,61.5,65.5,694.4,1.1,preliminary
2273,Tirunelveli,Black Clay Loam,8.01,5.88,5.63,6.13,87.4,High,67.6,High,42.5,Not available (SoilGrids does not model phosphorus),Medium,44.7,60.6,350.0,5.5,preliminary
2274,Madurai,Black Clay Loam,3.89,7.0,6.75,7.25,90.5,Medium,74.7,High,57.8,Not available (SoilGrids does not model phosphorus),Medium,47.2,67.6,406.5,8.7,preliminary
2275,Kovilpatti,Black Cotton Soil,6.88,6.96,6.71,7.21,91.6,Medium,63.5,Medium,56.7,Not available (SoilGrids does not model phosphorus),Medium,45.3,64.3,199.2,2.1,preliminary
2276,Coimbatore,Black Clay Loam,9.03,6.93,6.68,7.18,86.9,High,52.0,Medium,49.6,Not available (SoilGrids does not model phosphorus),Medium,49.7,59.6,412.0,2.3,preliminary
2277,Trichy,Lateritic Hill Soil,3.91,7.74,7.49,7.99,90.1,Medium,59.3,Low,47.3,Not available (SoilGrids does not model phosphorus),Medium,54.3,62.8,618.6,3.3,preliminary
2278,Vellore,Black Clay Loam,4.03,6.4,6.15,6.65,90.0,Medium,65.5,Medium,36.3,Not available (SoilGrids does not model phosphorus),High,50.4,60.6,629.1,0.1,preliminary
2279,Vellore,Lateritic Hill Soil,1.57,7.14,6.89,7.39,92.5,High,69.4,Medium,45.6,Not available (SoilGrids does not model phosphorus),High,26.0,58.4,615.2,7.3,preliminary
2280,Thanjavur,Coastal Alluvial,2.66,6.78,6.53,7.03,86.8,Medium,50.2,Medium,48.6,Not available (SoilGrids does not model phosphorus),Low,52.6,59.6,423.0,3.9,preliminary
2281,Nilgiris,Coastal Alluvial,9.7,7.13,6.88,7.38,87.2,Medium,65.1,High,50.6,Not available (SoilGrids does not model phosphorus),Low,39.2,60.5,225.3,2.6,preliminary
2282,Kovilpatti,Lateritic Hill Soil,1.66,7.14,6.89,7.39,89.2,High,75.6,Medium,43.8,Not available (SoilGrids does not model phosphorus),Medium,40.5,62.3,760.8,1.2,preliminary
2283,Krishnagiri,Black Clay Loam,8.97,6.08,5.83,6.33,85.7,High,54.5,Medium,63.6,Not available (SoilGrids does not model phosphorus),Low,27.7,57.9,111.3,1.4,preliminary
2284,Coimbatore,Coastal Alluvial,9.68,7.09,6.84,7.34,93.1,High,61.1,Medium,53.5,Not available (SoilGrids does not model phosphorus),Medium,35.4,60.8,46.3,6.2,preliminary
2285,Nagapattinam,Black Clay Loam,5.04,6.57,6.32,6.82,86.1,Low,46.6,High,48.7,Not available (SoilGrids does not model phosphorus),Low,63.6,61.2,525.3,8.8,preliminary
2286,Vellore,Black Clay Loam,8.55,6.45,6.2,6.7,88.9,Medium,70.2,Low,47.2,Not available (SoilGrids does not model phosphorus),High,42.4,62.2,689.6,0.6,preliminary
2287,Nagapattinam,Red Sandy Loam,3.31,6.11,5.86,6.36,85.1,Medium,49.2,Medium,54.1,Not available (SoilGrids does not model phosphorus),Low,40.3,57.2,470.4,3.7,preliminary
2288,Thanjavur,Black Cotton Soil,6.65,7.25,7.0,7.5,87.6,High,62.8,Medium,49.9,Not available (SoilGrids does not model phosphorus),Low,39.7,60.0,600.1,1.5,preliminary
2289,Nagapattinam,Red Loam,8.82,6.92,6.67,7.17,92.5,Medium,77.2,Low,55.2,Not available (SoilGrids does not model phosphorus),Medium,22.9,62.0,795.0,1.1,preliminary
2290,Thanjavur,Black Cotton Soil,4.81,6.21,5.96,6.46,88.7,Medium,77.8,Medium,61.6,Not available (SoilGrids does not model phosphorus),Medium,42.0,67.5,33.8,8.3,preliminary
2291,Thanjavur,Lateritic Hill Soil,4.11,6.25,6.0,6.5,86.0,Medium,71.6,Medium,53.2,Not available (SoilGrids does not model phosphorus),Medium,42.9,63.4,364.5,0.9,preliminary
2292,Thanjavur,Black Clay Loam,2.21,6.64,6.39,6.89,90.4,High,61.7,Medium,36.9,Not available (SoilGrids does not model phosphorus),Medium,23.3,53.1,688.1,8.2,preliminary
2293,Trichy,Black Cotton Soil,7.13,6.65,6.4,6.9,87.5,Medium,63.9,Medium,53.9,Not available (SoilGrids does not model phosphorus),High,40.9,61.6,318.5,8.5,preliminary
2294,Madurai,Coastal Alluvial,6.69,6.68,6.43,6.93,86.5,Medium,63.1,Medium,51.6,Not available (SoilGrids does not model phosphorus),Medium,58.6,65.0,730.0,2.8,preliminary
2295,Tirunelveli,Red Loam,7.98,7.51,7.26,7.76,92.0,High,63.0,Medium,33.7,Not available (SoilGrids does not model phosphorus),Low,47.4,59.0,748.1,0.3,preliminary
2296,Madurai,Red Loam,1.54,7.8,7.55,8.05,88.6,Medium,48.3,Medium,53.3,Not available (SoilGrids does not model phosphorus),Medium,49.0,59.8,185.0,0.2,preliminary
2297,Krishnagiri,Coastal Alluvial,3.84,6.08,5.83,6.33,86.5,Medium,48.2,Medium,51.0,Not available (SoilGrids does not model phosphorus),Low,43.9,57.4,80.5,5.8,preliminary
2298,Coimbatore,Black Cotton Soil,7.84,6.17,5.92,6.42,83.9,Medium,58.1,Medium,36.7,Not available (SoilGrids does not model phosphorus),Low,48.4,56.8,761.0,0.2,preliminary
2299,Madurai,Lateritic Hill Soil,4.44,5.66,5.41,5.91,87.3,Medium,56.3,Medium,55.4,Not available (SoilGrids does not model phosphorus),Medium,53.5,63.1,284.9,5.5,preliminary
2300,Trichy,Coastal Alluvial,5.34,7.09,6.84,7.34,86.8,Medium,75.2,Low,64.1,Not available (SoilGrids does not model phosphorus),Low,53.6,69.9,796.5,4.4,preliminary
2301,Madurai,Black Clay Loam,1.97,5.94,5.69,6.19,86.0,Medium,58.6,High,59.6,Not available (SoilGrids does not model phosphorus),High,34.9,59.8,375.8,2.1,preliminary
2302,Coimbatore,Red Sandy Loam,4.15,7.03,6.78,7.28,90.9,High,52.2,Medium,43.2,Not available (SoilGrids does not model phosphorus),Medium,53.8,60.0,298.8,4.0,preliminary
2303,Krishnagiri,Lateritic Hill Soil,7.04,6.26,6.01,6.51,90.2,High,56.1,Medium,41.0,Not available (SoilGrids does not model phosphorus),Medium,55.0,60.6,765.5,3.6,preliminary
2304,Kovilpatti,Red Sandy Loam,1.37,6.76,6.51,7.01,86.8,Medium,55.4,Low,58.5,Not available (SoilGrids does not model phosphorus),Low,34.2,58.7,380.9,0.7,preliminary
2305,Tirunelveli,Coastal Alluvial,1.07,6.36,6.11,6.61,88.1,High,57.8,High,54.5,Not available (SoilGrids does not model phosphorus),Medium,44.2,61.1,209.7,7.0,preliminary
2306,Nagapattinam,Black Cotton Soil,4.11,6.72,6.47,6.97,91.5,Medium,47.6,Medium,47.2,Not available (SoilGrids does not model phosphorus),Medium,43.0,57.3,738.6,6.6,preliminary
2307,Nilgiris,Coastal Alluvial,9.73,6.44,6.19,6.69,83.6,Medium,61.6,Medium,42.9,Not available (SoilGrids does not model phosphorus),Medium,25.8,53.5,768.8,0.2,preliminary
2308,Madurai,Black Cotton Soil,5.1,6.88,6.63,7.13,85.0,Medium,64.6,Low,59.6,Not available (SoilGrids does not model phosphorus),Medium,60.1,67.3,260.5,2.1,preliminary
2309,Krishnagiri,Red Sandy Loam,9.18,5.92,5.67,6.17,80.8,Medium,68.0,Medium,44.7,Not available (SoilGrids does not model phosphorus),Medium,41.2,58.7,216.2,0.9,preliminary
2310,Nagapattinam,Black Clay Loam,6.08,6.78,6.53,7.03,87.3,Medium,54.3,Medium,50.0,Not available (SoilGrids does not model phosphorus),Medium,50.9,60.6,796.8,4.6,preliminary
2311,Coimbatore,Black Cotton Soil,3.56,6.27,6.02,6.52,85.2,Medium,67.1,Medium,61.5,Not available (SoilGrids does not model phosphorus),Low,27.5,60.3,651.9,3.0,preliminary
2312,Nagapattinam,Red Sandy Loam,2.76,5.67,5.42,5.92,87.2,High,57.5,Medium,57.3,Not available (SoilGrids does not model phosphorus),Medium,40.7,60.7,379.9,0.4,preliminary
2313,Kovilpatti,Black Clay Loam,0.95,6.45,6.2,6.7,87.8,Medium,68.8,Medium,59.4,Not available (SoilGrids does not model phosphorus),Medium,46.7,65.7,89.0,6.8,preliminary
2314,Vellore,Coastal Alluvial,8.43,6.3,6.05,6.55,84.3,Medium,66.1,Medium,42.9,Not available (SoilGrids does not model phosphorus),Medium,43.9,59.3,794.5,5.6,preliminary
2315,Nilgiris,Coastal Alluvial,8.5,7.83,7.58,8.08,92.2,Medium,69.2,Medium,53.6,Not available (SoilGrids does not model phosphorus),Medium,33.4,62.1,678.0,4.9,preliminary
2316,Vellore,Alluvial Clay,9.07,7.65,7.4,7.9,91.6,Low,48.4,Medium,49.2,Not available (SoilGrids does not model phosphorus),High,49.5,59.7,525.4,0.7,preliminary
2317,Thanjavur,Lateritic Hill Soil,3.46,6.44,6.19,6.69,91.6,Medium,61.3,High,41.3,Not available (SoilGrids does not model phosphorus),Low,56.2,62.6,783.8,3.3,preliminary
2318,Vellore,Red Loam,5.64,6.25,6.0,6.5,86.2,Medium,51.1,Medium,54.2,Not available (SoilGrids does not model phosphorus),Low,20.9,53.1,667.8,5.0,preliminary
2319,Vellore,Lateritic Hill Soil,4.17,6.35,6.1,6.6,81.4,Medium,66.7,Medium,31.2,Not available (SoilGrids does not model phosphorus),Low,39.1,54.6,350.8,7.9,preliminary
2320,Trichy,Black Clay Loam,2.61,6.78,6.53,7.03,88.2,Medium,49.7,High,64.1,Not available (SoilGrids does not model phosphorus),Medium,51.6,63.4,251.4,0.3,preliminary
2321,Madurai,Lateritic Hill Soil,9.73,7.56,7.31,7.81,91.8,Medium,58.1,Medium,38.5,Not available (SoilGrids does not model phosphorus),Low,36.3,56.2,349.7,1.3,preliminary
2322,Krishnagiri,Red Sandy Loam,5.31,7.26,7.01,7.51,87.7,Medium,65.9,Medium,40.1,Not available (SoilGrids does not model phosphorus),Low,46.5,60.0,673.6,5.9,preliminary
2323,Nagapattinam,Black Cotton Soil,5.79,7.06,6.81,7.31,85.7,Medium,70.2,Medium,60.5,Not available (SoilGrids does not model phosphorus),Low,43.4,65.0,233.8,3.4,preliminary
2324,Nilgiris,Black Clay Loam,5.08,6.51,6.26,6.76,87.0,High,60.1,Medium,59.0,Not available (SoilGrids does not model phosphorus),High,32.9,59.8,335.2,4.2,preliminary
2325,Vellore,Black Clay Loam,1.9,7.9,7.65,8.15,86.4,Medium,56.7,Medium,39.3,Not available (SoilGrids does not model phosphorus),Medium,57.8,60.1,112.3,0.1,preliminary
2326,Coimbatore,Lateritic Hill Soil,4.16,6.12,5.87,6.37,87.2,Medium,52.8,Medium,46.3,Not available (SoilGrids does not model phosphorus),Medium,41.4,56.9,713.1,8.0,preliminary
2327,Vellore,Alluvial Clay,1.89,7.17,6.92,7.42,84.4,Medium,57.1,Medium,52.1,Not available (SoilGrids does not model phosphorus),Medium,32.8,56.6,64.5,1.5,preliminary
2328,Coimbatore,Alluvial Clay,6.31,7.48,7.23,7.73,90.6,Medium,56.1,Medium,59.7,Not available (SoilGrids does not model phosphorus),Medium,52.8,64.8,792.8,4.6,preliminary
2329,Coimbatore,Red Sandy Loam,2.98,6.64,6.39,6.89,87.3,Medium,52.9,High,46.7,Not available (SoilGrids does not model phosphorus),Low,27.6,53.6,610.1,2.8,preliminary
2330,Krishnagiri,Coastal Alluvial,8.18,6.64,6.39,6.89,87.0,Medium,64.3,Medium,36.6,Not available (SoilGrids does not model phosphorus),High,32.2,55.0,522.0,2.8,preliminary
2331,Krishnagiri,Black Clay Loam,1.97,6.53,6.28,6.78,90.8,Medium,51.6,Medium,39.3,Not available (SoilGrids does not model phosphorus),Medium,44.8,56.6,353.9,2.4,preliminary
2332,Madurai,Red Sandy Loam,1.47,6.6,6.35,6.85,82.5,Medium,50.4,Medium,40.2,Not available (SoilGrids does not model phosphorus),Low,40.0,53.3,261.4,0.2,preliminary
2333,Nilgiris,Black Cotton Soil,0.86,7.02,6.77,7.27,91.0,Medium,62.5,High,60.1,Not available (SoilGrids does not model phosphorus),Low,46.5,65.0,681.0,4.1,preliminary
2334,Krishnagiri,Alluvial Clay,9.82,6.75,6.5,7.0,88.3,Medium,52.6,Medium,59.1,Not available (SoilGrids does not model phosphorus),Medium,59.1,64.8,391.0,0.2,preliminary
2335,Krishnagiri,Red Sandy Loam,4.6,6.59,6.34,6.84,88.7,Medium,64.9,Low,65.9,Not available (SoilGrids does not model phosphorus),Medium,37.9,64.4,759.8,5.8,preliminary
2336,Krishnagiri,Black Clay Loam,8.7,7.28,7.03,7.53,91.8,Medium,71.6,Medium,60.3,Not available (SoilGrids does not model phosphorus),Low,53.3,69.2,744.6,1.2,preliminary
2337,Vellore,Coastal Alluvial,5.33,6.28,6.03,6.53,85.7,Medium,44.4,High,48.6,Not available (SoilGrids does not model phosphorus),Low,54.9,58.4,320.2,7.4,preliminary
2338,Madurai,Red Loam,5.48,7.05,6.8,7.3,88.7,Medium,61.1,Medium,56.5,Not available (SoilGrids does not model phosphorus),Medium,38.4,61.2,795.4,0.5,preliminary
2339,Trichy,Black Clay Loam,3.9,6.57,6.32,6.82,92.2,Medium,61.7,Medium,49.7,Not available (SoilGrids does not model phosphorus),Medium,47.6,62.8,28.1,1.4,preliminary
2340,Nilgiris,Alluvial Clay,9.02,6.53,6.28,6.78,84.2,Medium,60.5,Medium,50.1,Not available (SoilGrids does not model phosphorus),Low,59.3,63.5,55.3,3.1,preliminary
2341,Vellore,Black Clay Loam,2.89,5.59,5.34,5.84,88.5,Medium,64.3,High,50.0,Not available (SoilGrids does not model phosphorus),Medium,45.1,62.0,512.8,0.1,preliminary
2342,Thanjavur,Red Loam,7.38,6.2,5.95,6.45,91.6,Medium,58.5,Low,51.5,Not available (SoilGrids does not model phosphorus),Medium,36.1,59.4,661.6,5.3,preliminary
2343,Nilgiris,Black Clay Loam,2.62,6.85,6.6,7.1,85.5,Medium,64.3,Low,55.9,Not available (SoilGrids does not model phosphorus),Medium,39.7,61.4,345.9,0.2,preliminary
2344,Krishnagiri,Red Sandy Loam,1.34,7.31,7.06,7.56,87.8,Medium,74.9,Medium,58.9,Not available (SoilGrids does not model phosphorus),High,41.9,65.9,341.3,0.1,preliminary
2345,Kovilpatti,Black Cotton Soil,5.68,7.48,7.23,7.73,86.3,Medium,55.6,Low,37.8,Not available (SoilGrids does not model phosphorus),Low,61.4,60.3,371.1,0.9,preliminary
2346,Coimbatore,Black Cotton Soil,3.24,7.08,6.83,7.33,89.1,Medium,62.4,Medium,63.7,Not available (SoilGrids does not model phosphorus),Low,49.3,66.1,283.9,0.0,preliminary
2347,Tirunelveli,Black Clay Loam,7.33,6.56,6.31,6.81,91.3,High,54.3,Medium,38.5,Not available (SoilGrids does not model phosphorus),Medium,37.6,55.4,543.1,0.6,preliminary
2348,Madurai,Alluvial Clay,2.17,7.17,6.92,7.42,90.4,High,73.9,Medium,49.7,Not available (SoilGrids does not model phosphorus),Medium,28.8,60.7,488.0,2.5,preliminary
2349,Trichy,Red Loam,1.97,7.0,6.75,7.25,90.7,Medium,70.6,High,43.0,Not available (SoilGrids does not model phosphorus),Medium,39.6,61.0,745.8,2.7,preliminary
2350,Krishnagiri,Alluvial Clay,7.88,7.89,7.64,8.14,85.9,Medium,57.7,Medium,47.5,Not available (SoilGrids does not model phosphorus),Low,40.4,57.9,711.6,0.5,preliminary
2351,Trichy,Black Clay Loam,4.64,6.95,6.7,7.2,93.0,Medium,56.4,Medium,44.8,Not available (SoilGrids does not model phosphorus),Low,33.5,56.9,367.4,1.0,preliminary
2352,Thanjavur,Black Clay Loam,2.25,6.84,6.59,7.09,89.5,High,69.8,Medium,63.8,Not available (SoilGrids does not model phosphorus),High,51.8,68.7,217.1,1.3,preliminary
2353,Trichy,Red Sandy Loam,5.32,6.51,6.26,6.76,84.4,Medium,58.1,Medium,66.1,Not available (SoilGrids does not model phosphorus),Low,32.6,60.3,367.8,2.8,preliminary
2354,Vellore,Red Sandy Loam,9.96,7.3,7.05,7.55,88.8,High,50.3,Medium,65.7,Not available (SoilGrids does not model phosphorus),Medium,35.8,60.1,441.3,1.1,preliminary
2355,Kovilpatti,Alluvial Clay,9.3,6.78,6.53,7.03,89.8,Medium,58.8,Medium,64.7,Not available (SoilGrids does not model phosphorus),High,51.9,66.3,33.7,1.3,preliminary
2356,Krishnagiri,Lateritic Hill Soil,8.83,6.22,5.97,6.47,91.0,Medium,45.2,Medium,55.3,Not available (SoilGrids does not model phosphorus),Low,52.6,61.0,172.6,0.8,preliminary
2357,Coimbatore,Red Sandy Loam,5.38,7.05,6.8,7.3,86.3,High,58.5,Medium,46.4,Not available (SoilGrids does not model phosphorus),Low,33.8,56.3,442.0,2.1,preliminary
2358,Madurai,Red Sandy Loam,5.23,7.15,6.9,7.4,88.8,Medium,69.1,High,53.0,Not available (SoilGrids does not model phosphorus),Medium,69.5,70.1,682.8,1.0,preliminary
2359,Madurai,Red Loam,7.53,5.49,5.24,5.74,92.2,Medium,66.3,High,35.1,Not available (SoilGrids does not model phosphorus),Medium,44.2,59.4,473.6,2.0,preliminary
2360,Tirunelveli,Lateritic Hill Soil,4.73,7.36,7.11,7.61,87.3,Low,42.9,Medium,56.8,Not available (SoilGrids does not model phosphorus),High,42.8,57.4,798.5,3.6,preliminary
2361,Madurai,Black Cotton Soil,3.15,6.58,6.33,6.83,88.6,Medium,66.8,Medium,45.8,Not available (SoilGrids does not model phosphorus),Medium,27.8,57.2,320.9,12.3,preliminary
2362,Tirunelveli,Coastal Alluvial,3.89,7.01,6.76,7.26,92.2,Medium,62.0,Low,54.3,Not available (SoilGrids does not model phosphorus),Medium,39.7,62.0,145.0,4.8,preliminary
2363,Trichy,Black Cotton Soil,6.15,6.78,6.53,7.03,89.5,Low,51.2,Low,37.3,Not available (SoilGrids does not model phosphorus),Low,56.7,58.7,233.3,3.5,preliminary
2364,Krishnagiri,Red Loam,5.37,7.08,6.83,7.33,89.8,High,41.2,Low,54.9,Not available (SoilGrids does not model phosphorus),Low,42.9,57.2,339.2,7.0,preliminary
2365,Trichy,Red Loam,5.3,6.92,6.67,7.17,86.2,Medium,65.3,Medium,51.7,Not available (SoilGrids does not model phosphorus),Medium,45.7,62.2,77.6,3.8,preliminary
2366,Vellore,Lateritic Hill Soil,5.88,6.98,6.73,7.23,90.0,Low,58.1,Medium,56.3,Not available (SoilGrids does not model phosphorus),Medium,59.9,66.1,539.9,0.5,preliminary
2367,Tirunelveli,Alluvial Clay,5.35,6.47,6.22,6.72,87.1,Medium,72.1,Low,49.9,Not available (SoilGrids does not model phosphorus),Medium,61.0,67.5,82.9,4.5,preliminary
2368,Nilgiris,Coastal Alluvial,0.85,6.21,5.96,6.46,87.1,Medium,49.1,High,58.7,Not available (SoilGrids does not model phosphorus),Medium,47.5,60.6,788.0,6.1,preliminary
2369,Tirunelveli,Alluvial Clay,8.66,6.73,6.48,6.98,92.5,Low,64.7,Medium,52.5,Not available (SoilGrids does not model phosphorus),Medium,58.6,67.1,715.2,1.3,preliminary
2370,Kovilpatti,Black Clay Loam,5.26,6.51,6.26,6.76,88.0,High,61.0,High,54.1,Not available (SoilGrids does not model phosphorus),High,26.7,57.4,154.4,4.6,preliminary
2371,Coimbatore,Red Sandy Loam,7.06,7.05,6.8,7.3,84.9,Medium,65.3,Medium,45.8,Not available (SoilGrids does not model phosphorus),Medium,46.4,60.6,60.9,4.5,preliminary
2372,Nilgiris,Black Clay Loam,1.76,6.97,6.72,7.22,90.5,Medium,61.7,Medium,67.8,Not available (SoilGrids does not model phosphorus),Medium,47.2,66.8,42.4,0.6,preliminary
2373,Kovilpatti,Black Clay Loam,9.98,7.32,7.07,7.57,89.3,High,56.7,Medium,42.0,Not available (SoilGrids does not model phosphorus),Low,45.8,58.4,516.4,0.8,preliminary
2374,Nilgiris,Red Loam,2.97,6.97,6.72,7.22,85.9,Medium,52.8,Medium,55.1,Not available (SoilGrids does not model phosphorus),Medium,52.1,61.5,648.7,5.4,preliminary
2375,Madurai,Red Sandy Loam,8.79,6.49,6.24,6.74,85.0,Medium,46.0,Medium,40.4,Not available (SoilGrids does not model phosphorus),Low,55.8,56.8,98.6,1.8,preliminary
2376,Kovilpatti,Coastal Alluvial,9.43,6.48,6.23,6.73,84.9,Medium,64.8,Medium,58.7,Not available (SoilGrids does not model phosphorus),Medium,65.4,68.4,428.9,6.6,preliminary
2377,Trichy,Red Sandy Loam,3.06,6.54,6.29,6.79,89.1,Medium,75.8,Medium,57.9,Not available (SoilGrids does not model phosphorus),Medium,47.5,67.6,288.9,0.1,preliminary
2378,Thanjavur,Black Cotton Soil,5.37,7.13,6.88,7.38,91.6,Medium,64.8,Low,52.0,Not available (SoilGrids does not model phosphorus),Low,38.1,61.6,286.8,5.2,preliminary
2379,Madurai,Red Sandy Loam,0.59,7.65,7.4,7.9,93.0,Medium,46.4,Medium,62.1,Not available (SoilGrids does not model phosphorus),Low,45.2,61.7,694.6,1.8,preliminary
2380,Tirunelveli,Red Sandy Loam,1.37,6.96,6.71,7.21,87.8,Medium,64.3,Medium,66.4,Not available (SoilGrids does not model phosphorus),Medium,48.4,66.7,545.7,6.7,preliminary
2381,Krishnagiri,Black Cotton Soil,2.54,6.96,6.71,7.21,88.1,High,77.9,Medium,42.8,Not available (SoilGrids does not model phosphorus),Low,52.1,65.2,97.0,1.0,preliminary
2382,Tirunelveli,Lateritic Hill Soil,1.49,7.17,6.92,7.42,86.5,Medium,64.9,High,60.9,Not available (SoilGrids does not model phosphorus),Medium,45.1,64.4,307.0,5.7,preliminary
2383,Coimbatore,Alluvial Clay,3.11,6.65,6.4,6.9,87.3,Medium,55.1,Medium,45.4,Not available (SoilGrids does not model phosphorus),Low,35.1,55.7,37.9,1.4,preliminary
